created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2017-11-14 12:50:45 UTC,946,26.70,66.20,416.6,564.4, 630,86.320236,23.797234,3714
2017-11-14 12:56:55 UTC,947,26.60,66.70,382.2,548.8,674.4,86.320236,23.797234,3708
2017-11-14 12:58:25 UTC,948,26.60,66.80,374.4,506.6,538.8,86.320236,23.797234,3714
2017-11-14 12:59:55 UTC,949,26.60,66.90,392.2,592.2,688.8,86.320236,23.797234,3714
2017-11-14 13:01:33 UTC,950,26.60,67.00,398.8,564.4,638.8,86.320236,23.797234,3714
2017-11-14 13:03:03 UTC,951,26.60,67.10,364.4, 490, 560,86.320236,23.797234,3714
2017-11-14 13:06:06 UTC,952,26.60,67.30,338.8, 450,526.6,86.320236,23.797234,3708
2017-11-14 13:07:37 UTC,953,26.60,67.40, 310,464.4,588.8,86.320236,23.797234,3708
2017-11-14 13:09:11 UTC,954,26.60,67.50,334.4,464.4,582.2,"
 CIPGSMLOC: 0",86.320236,3708
2017-11-14 13:10:40 UTC,955,26.50,67.60, 340,448.8,456.6,86.320236,23.797234,3670
2017-11-14 13:12:14 UTC,956,26.50,67.70,316.6,462.2,524.4,86.320236,23.797234,3714
2017-11-14 13:13:41 UTC,957,26.50,67.80,304.4,412.2,442.2,86.320236,23.797234,3708
2017-11-14 13:21:17 UTC,958,26.40,68.40,282.2,362.2,418.8,"","",3642
2017-11-14 13:24:23 UTC,959,26.40,68.50,298.8,364.4,364.4,86.320236,23.797234,3708
2017-11-14 13:25:53 UTC,960,26.40,68.60,284.4,362.2,386.6,86.320236,23.797234,3599
2017-11-14 13:32:03 UTC,961,26.40,68.90,248.8,318.8,338.8,86.320236,23.797234,3670
2017-11-14 13:33:35 UTC,962,26.40,69.00,254.4, 320,448.8,86.320236,23.797234,3708
2017-11-14 13:41:40 UTC,963,26.30,69.50,222.2,276.6,372.2,86.320236,23.797234,3675
2017-11-14 13:44:42 UTC,964,26.40,69.60,266.6,366.6,378.8,86.320236,23.797234,3708
2017-11-14 13:46:13 UTC,965,26.30,69.80, 230,342.2,366.6,86.320236,23.797234,3703
2017-11-14 13:47:45 UTC,966,26.30,70.00,238.8,324.4,398.8,86.320236,23.797234,3708
2017-11-14 13:49:15 UTC,967,26.30,70.30,168.8,196.6, 230,86.320236,23.797234,3697
2017-11-14 13:50:43 UTC,968,26.30,70.40,188.8,262.2,282.2,86.320236,23.797234,3703
2017-11-14 13:52:14 UTC,969,26.30,70.60,202.2,278.8,278.8,86.320236,23.797234,3675
2017-11-14 13:53:44 UTC,970,26.30,70.90,158.8, 250, 250,86.320236,23.797234,3610
2017-11-14 13:55:14 UTC,971,26.30,71.20,184.4,298.8,304.4,86.320236,23.797234,3703
2017-11-14 13:56:44 UTC,972,26.30,71.30,158.8,202.2,224.4,86.320236,23.797234,3664
2017-11-14 13:58:14 UTC,973,26.30,71.40,174.4,256.6,308.8,86.320236,23.797234,3648
2017-11-14 13:59:44 UTC,974,26.30,71.60,156.6,256.6,256.6,86.320236,23.797234,3697
2017-11-14 14:01:14 UTC,975,26.30,71.80,174.4, 220,244.4,86.320236,23.797234,3681
2017-11-14 14:05:49 UTC,976,26.40,72.00, 160,192.2, 220,86.320236,23.797234,3599
2017-11-14 14:07:19 UTC,977,26.40,72.10,132.2,182.2,232.2,86.320236,23.797234,3681
2017-11-14 14:08:49 UTC,978,26.30,72.20, 150,214.4,234.4,86.320236,23.797234,3703
2017-11-14 14:11:49 UTC,979,26.20,72.60,168.8,218.8,226.6,86.320236,23.797234,3648
2017-11-14 14:13:19 UTC,980,26.30,72.70,122.2,166.6, 190,86.320236,23.797234,3686
2017-11-14 14:16:24 UTC,981,26.30,72.80,176.6, 240,308.8,86.320236,23.797234,3659
2017-11-14 14:17:54 UTC,982,26.30,72.80,168.8,238.8,258.8,86.320236,23.797234,3692
2017-11-14 14:24:05 UTC,983,26.30,72.70,134.4,198.8,246.6,86.320236,23.797234,3697
2017-11-14 14:25:41 UTC,984,26.20,72.80,156.6,212.2,222.2,86.320236,23.797234,3697
2017-11-14 14:27:04 UTC,985,26.20,72.70, 150,222.2,264.4,86.320236,23.797234,3697
2017-11-14 14:28:34 UTC,986,26.20,72.70,182.2,244.4,256.6,86.320236,23.797234,3692
2017-11-14 14:33:08 UTC,987,26.20,72.60,98.8,138.8, 200,86.320236,23.797234,3697
2017-11-14 14:34:39 UTC,988,26.20,72.70, 160,254.4,288.8,86.320236,23.797234,3692
2017-11-14 14:36:10 UTC,989,26.20,72.80,138.8,178.8,216.6,86.320236,23.797234,3675
2017-11-14 14:37:42 UTC,990,26.20,72.80,144.4,186.6,186.6,"
 CIPGSMLOC: 0",86.320236,3593
2017-11-14 14:40:43 UTC,991,26.20,73.00,154.4,218.8, 270,86.320236,23.797234,3686
2017-11-14 14:42:13 UTC,992,26.10,73.00,144.4,208.8,208.8,86.320236,23.797234,3692
2017-11-14 14:43:46 UTC,993,26.10,73.10,148.8, 250,276.6,86.320236,23.797234,3615
2017-11-14 14:45:13 UTC,994,26.20,73.20,186.6,222.2,222.2,86.320236,23.797234,3648
2017-11-14 14:52:57 UTC,995,26.10,73.20,178.8,238.8,244.4,86.320236,23.797234,3621
2017-11-14 14:54:28 UTC,996,26.10,73.20,146.6,192.2,206.6,86.320236,23.797234,3686
2017-11-14 14:59:15 UTC,997,26.10,73.20,148.8,212.2,262.2,86.320236,23.797234,3692
2017-11-14 15:00:47 UTC,998,26.10,73.10,148.8,212.2,238.8,86.320236,23.797234,3686
2017-11-14 15:02:17 UTC,999,26.10,73.10,148.8,212.2,218.8,86.320236,23.797234,3686
2017-11-14 15:03:48 UTC,1000,26.10,73.10,152.2,214.4,244.4,86.320236,23.797234,3659
2017-11-14 15:05:19 UTC,1001,26.00,73.20,196.6,258.8,282.2,86.320236,23.797234,3604
2017-11-14 15:08:20 UTC,1002,26.00,73.40, 230,314.4, 360,86.320236,23.797234,3675
2017-11-14 15:11:23 UTC,1003,26.10,73.60,186.6,266.6,298.8,86.320236,23.797234,3686
2017-11-14 15:12:51 UTC,1004,26.10,73.60,242.2,312.2, 390,86.320236,23.797234,3686
2017-11-14 15:24:57 UTC,1005,26.00,73.70, 200,278.8,312.2,86.320236,23.797234,3664
2017-11-14 15:28:05 UTC,1006,25.90,73.90, 190,252.2,252.2,86.320236,23.797234,3681
2017-11-14 15:29:36 UTC,1007,25.90,74.00,202.2, 290,322.2,86.320236,23.797234,3681
2017-11-14 15:31:06 UTC,1008,25.90,74.00,172.2,242.2, 280,86.320236,23.797234,3675
2017-11-14 15:32:37 UTC,1009,25.80,74.20,196.6,276.6,308.8,86.320236,23.797234,3681
2017-11-14 15:34:15 UTC,1010,25.90,74.30,186.6, 260,306.6,86.320236,23.797234,3681
2017-11-14 15:35:46 UTC,1011,25.90,74.40,198.8,318.8,342.2,86.320236,23.797234,3681
2017-11-14 15:37:16 UTC,1012,25.90,74.40,254.4, 350,382.2,86.320236,23.797234,3681
2017-11-14 15:40:20 UTC,1013,25.90,74.40, 230, 310,334.4,86.320236,23.797234,3582
2017-11-14 15:41:51 UTC,1014,25.90,74.30,232.2,304.4, 350,86.320236,23.797234,3675
2017-11-14 15:46:25 UTC,1015,25.90,74.20, 190,288.8,336.6,86.320236,23.797234,3675
2017-11-14 15:50:57 UTC,1016,25.90,74.30,206.6,274.4,372.2,86.320236,23.797234,3675
2017-11-20 06:19:08 UTC,1017,27.80,63.80,222.2,304.4,324.4,86.320267,23.797235,3544
2017-11-20 06:20:38 UTC,1018,28.00,64.90, 210,312.2,318.8,86.320267,23.797235,3664
2017-11-20 06:25:18 UTC,1019,28.00,73.00,156.6,218.8,224.4,86.320267,23.797235,3659
2017-11-20 06:26:53 UTC,1020,28.10,68.60, 240,342.2,418.8,86.320267,23.797235,3664
2017-11-20 06:32:57 UTC,1021,28.20,65.90,214.4,348.8, 410,86.320267,23.797235,3637
2017-11-20 06:37:31 UTC,1022,28.30,66.40,216.6, 280,304.4,86.320267,23.797235,3659
2017-11-20 06:42:16 UTC,1023,28.50,65.90,308.8,472.2,586.6,86.320267,23.797235,3653
2017-11-20 06:43:46 UTC,1024,28.60,65.60,202.2, 270,352.2,86.320267,23.797235,3626
2017-11-20 06:45:16 UTC,1025,28.70,64.90,194.4,256.6,294.4,86.320267,23.797235,3478


